pmid,pmcid,title,figure_id,figure_label,figure_title,figure_url,figure_depiction,source_description_in_figure,lv2_source,source_type,target_description_in_figure,lv2_target,target_type,direction
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Fig. 1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/bin/41581_2022_601_Fig1_HTML.jpg,Autophagy,http://purl.obolibrary.org/obo/GO_0006914,process,GATA4,http://purl.obolibrary.org/obo/PR_P43694,molecule,
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Fig. 2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/bin/41581_2022_601_Fig2_HTML.jpg,ROS,http://purl.obolibrary.org/obo/CHEBI_26523,compound,Senescence,http://purl.obolibrary.org/obo/GO_0090398,process,
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Fig. 2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/bin/41581_2022_601_Fig2_HTML.jpg,p16,http://purl.obolibrary.org/obo/PR_000030011,molecule,Senescence,http://purl.obolibrary.org/obo/GO_0090398,process,
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Fig. 2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/bin/41581_2022_601_Fig2_HTML.jpg,p21,http://purl.obolibrary.org/obo/PR_Q9H633,molecule,Senescence,http://purl.obolibrary.org/obo/GO_0090398,process,
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Fig. 2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/bin/41581_2022_601_Fig2_HTML.jpg,p27,http://purl.obolibrary.org/obo/PR_P46527,molecule,Senescence,http://purl.obolibrary.org/obo/GO_0090398,process,
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Fig. 2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/bin/41581_2022_601_Fig2_HTML.jpg,Senescence,http://purl.obolibrary.org/obo/GO_0090398,process,Cell-cycle arrest,http://purl.obolibrary.org/obo/GO_0007050,process,
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Fig. 2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/bin/41581_2022_601_Fig2_HTML.jpg,Senescence,http://purl.obolibrary.org/obo/GO_0090398,process,Prevents mutations from being passed on to daughter cells,http://purl.bioontology.org/ontology/HOIP/HOIP_0060888,process,
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Fig. 2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/bin/41581_2022_601_Fig2_HTML.jpg,Senescence,http://purl.obolibrary.org/obo/GO_0090398,process,SASP,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,process,
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Fig. 2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/bin/41581_2022_601_Fig2_HTML.jpg,Mutations in oncogenes,http://purl.obolibrary.org/obo/IDOMAL_50000026,process,p53,http://purl.obolibrary.org/obo/PR_P04637,molecule,
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Fig. 2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/bin/41581_2022_601_Fig2_HTML.jpg,Mutations in oncogenes,http://purl.obolibrary.org/obo/IDOMAL_50000026,process,Supress tumorigenesis,http://purl.bioontology.org/ontology/HOIP/HOIP_0060841,process,
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Fig. 2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/bin/41581_2022_601_Fig2_HTML.jpg,Mutations in tumour suppressor genes,http://purl.obolibrary.org/obo/IDOMAL_50000026,process,Supress tumorigenesis,http://purl.bioontology.org/ontology/HOIP/HOIP_0060841,process,
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Fig. 2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/bin/41581_2022_601_Fig2_HTML.jpg,Supress tumorigenesis,http://purl.bioontology.org/ontology/HOIP/HOIP_0060841,process,Accelerates immune clearance,http://purl.bioontology.org/ontology/HOIP/HOIP_0060887,process,
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Fig. 2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/bin/41581_2022_601_Fig2_HTML.jpg,Supress tumorigenesis,http://purl.bioontology.org/ontology/HOIP/HOIP_0060841,process,Promotes tumorigenesis,http://purl.bioontology.org/ontology/HOIP/HOIP_0060842,process,
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Fig. 2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/bin/41581_2022_601_Fig2_HTML.jpg,Promotes inflammation,http://purl.obolibrary.org/obo/GO_0050729,process,Promotes tumorigenesis,http://purl.bioontology.org/ontology/HOIP/HOIP_0060842,process,
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig2,Fig. 2,Cellular senescence in cancer.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig2/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/bin/41581_2022_601_Fig2_HTML.jpg,Stimulates growth,http://purl.obolibrary.org/obo/GO_0045927,process,Promotes tumorigenesis,http://purl.bioontology.org/ontology/HOIP/HOIP_0060842,process,
