pmid,pmcid,title,figure_id,figure_title,figure_url,source_node_name_annotation,source_node_type_annotation,source_node_uri_annotation,target_node_name_annotation,target_node_type_annotation,target_node_uri_annotation,source_node_name_prediction,source_node_type_prediction,source_node_uri_prediction,target_node_name_prediction,target_node_type_prediction,target_node_uri_prediction,result
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,Persistent SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,SC Accumulation,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060125,Persistent SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,SC Accumulation,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060125,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,transient SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Anti-fibrotic,process,http://purl.obolibrary.org/obo/MPATH_181,transient SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Anti-fibrotic,process,http://purl.obolibrary.org/obo/MPATH_181,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,Persistent SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Stem Cell Exhaustion,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060095,Persistent SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Stem Cell Exhaustion,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060095,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Matrix Remodeling,process,http://purl.obolibrary.org/obo/GO_0030198,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Matrix Remodeling,process,http://purl.obolibrary.org/obo/GO_0030198,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Mitogenic Signals,process,http://purl.obolibrary.org/obo/GO_0000165,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Mitogenic Signals,process,http://purl.obolibrary.org/obo/GO_0000165,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Cell Proliferation,process,http://purl.obolibrary.org/obo/GO_0008283,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Cell Proliferation,process,http://purl.obolibrary.org/obo/GO_0008283,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Cell Differentiation,process,http://purl.obolibrary.org/obo/GO_0030154,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Cell Differentiation,process,http://purl.obolibrary.org/obo/GO_0030154,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,Persistent SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Pro-Inflammatory,process,http://purl.obolibrary.org/obo/GO_0050729,Persistent SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Pro-Inflammatory,process,http://purl.obolibrary.org/obo/GO_0050729,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,Persistent SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Pro-fibrotic,process,http://purl.obolibrary.org/obo/MPATH_181,Persistent SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Pro-fibrotic,process,http://purl.obolibrary.org/obo/MPATH_181,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Cell Plasticity,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060836,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Cell Plasticity,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060836,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Immune Modulation,process,http://purl.obolibrary.org/obo/GO_0050776,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Immune Modulation,process,http://purl.obolibrary.org/obo/GO_0050776,True Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,transient SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Regeneration,process,http://purl.obolibrary.org/obo/GO_0042246,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,transient SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Repair,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060170,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,Persistent SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Chronic Inflammation,process,http://purl.obolibrary.org/obo/GO_0006954,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,transient SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Tumour Suppression,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060841,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,Persistent SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Tumour Progression,process,http://purl.obolibrary.org/obo/NCIT_C17609,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Vascularization,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0005046,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,Persistent SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Age related diseases,disease,http://purl.bioontology.org/ontology/HOIP/HOIP_0060002,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,transient SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Tissue Patterning,process,http://purl.obolibrary.org/obo/GO_0007389,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,transient SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,Development,process,http://purl.obolibrary.org/obo/GO_0032502,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,transient SASP,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060819,SC clearance,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060246,,,,,,,False Negative
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,,,,,,,Chronic Inflammation,process,http://purl.obolibrary.org/obo/GO_0006954,Age related diseases,disease,http://purl.bioontology.org/ontology/HOIP/HOIP_0060002,False Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,,,,,,,Development,process,http://purl.obolibrary.org/obo/GO_0032502,Tumour Progression,process,http://purl.obolibrary.org/obo/NCIT_C17609,False Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,,,,,,,Development,process,http://purl.obolibrary.org/obo/GO_0032502,Regeneration,process,http://purl.obolibrary.org/obo/GO_0042246,False Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,,,,,,,Development,process,http://purl.obolibrary.org/obo/GO_0032502,Tumour Suppression,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060841,False Positive
34756162,PMC8580479,The right time for senescence,fig2,A time-gated model for the senescence-associated secretory phenotype (SASP)-mediated biological activities of cellular senescence.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8580479/figure/fig2/,,,,,,,Development,process,http://purl.obolibrary.org/obo/GO_0032502,Repair,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060170,False Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,cGAS,molecule,http://purl.obolibrary.org/obo/PR_Q8N884,STING,molecule,http://purl.obolibrary.org/obo/PR_Q9H5V9,cGAS,molecule,http://purl.obolibrary.org/obo/PR_Q8N884,STING,molecule,http://purl.obolibrary.org/obo/PR_Q9H5V9,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,ATM/ATR,molecule,http://purl.obolibrary.org/obo/PR_Q13535,CHIK1/CHK2,molecule,http://purl.obolibrary.org/obo/PR_O14757,ATM/ATR,molecule,http://purl.obolibrary.org/obo/PR_Q13535,CHIK1/CHK2,molecule,http://purl.obolibrary.org/obo/PR_O14757,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,Impaired mitophagy,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060848,Accumulation of damaged mitochondria,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060849,Impaired mitophagy,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060848,Accumulation of damaged mitochondria,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060849,True Positive
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,p21,molecule,http://purl.obolibrary.org/obo/PR_P38936,CDK4/6-cyclinD,molecule,http://purl.obolibrary.org/obo/GO_0097131,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,NF-kB,molecule,http://purl.obolibrary.org/obo/GO_0035525,IL-8,molecule,http://purl.obolibrary.org/obo/PR_P10145,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,AKT,molecule,http://purl.obolibrary.org/obo/PR_P31749,mTOR,molecule,http://purl.obolibrary.org/obo/PR_P42345,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,BMI1,molecule,http://purl.obolibrary.org/obo/PR_P35226,p16,molecule,http://purl.obolibrary.org/obo/PR_000030011,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,RAS,molecule,http://purl.obolibrary.org/obo/PR_P01116,ERK,molecule,http://purl.obolibrary.org/obo/PR_P28482,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,p38MAPK,molecule,http://purl.obolibrary.org/obo/PR_000003106,ETS2,molecule,http://purl.obolibrary.org/obo/PR_P15036,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,Oncogene,molecule,http://purl.obolibrary.org/obo/NCIT_C16936,RAS,molecule,http://purl.obolibrary.org/obo/PR_P01116,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,ROS,compound,http://purl.obolibrary.org/obo/CHEBI_26523,DNA damage,process,http://purl.obolibrary.org/obo/NCIT_C16507,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,STING,molecule,http://purl.obolibrary.org/obo/PR_Q9H5V9,NF-kB,molecule,http://purl.obolibrary.org/obo/GO_0035525,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,Radiation,process,http://purl.obolibrary.org/obo/ENVO_01001023,ROS,compound,http://purl.obolibrary.org/obo/CHEBI_26523,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,Cytoplasmic DNA,molecule,http://purl.bioontology.org/ontology/HOIP/HOIP_0060879,cGAS,molecule,http://purl.obolibrary.org/obo/PR_Q8N884,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,CHIK1/CHK2,molecule,http://purl.obolibrary.org/obo/PR_O96017,p53,molecule,http://purl.obolibrary.org/obo/PR_P04637,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,ATM/ATR,molecule,http://purl.obolibrary.org/obo/PR_Q13315,NEMO,molecule,http://purl.obolibrary.org/obo/PR_Q9Y6K9,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,FOXO3,molecule,http://purl.obolibrary.org/obo/PR_O43524,p53,molecule,http://purl.obolibrary.org/obo/PR_P04637,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,ATM/ATR,molecule,http://purl.obolibrary.org/obo/PR_Q13535,CHIK1/CHK2,molecule,http://purl.obolibrary.org/obo/PR_O96017,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,Short telomeres,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060049,ATM/ATR,molecule,http://purl.obolibrary.org/obo/PR_Q13315,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,p21,molecule,http://purl.obolibrary.org/obo/PR_P38936,CDKs-cyclins,molecule,http://purl.obolibrary.org/obo/GO_0000307,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,ERK,molecule,http://purl.obolibrary.org/obo/PR_P27361,p90,molecule,http://purl.obolibrary.org/obo/PR_Q15418,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,Autophagy,process,http://purl.obolibrary.org/obo/GO_0006914,GATA4,molecule,http://purl.obolibrary.org/obo/PR_P43694,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,Carcinogen,molecule,http://purl.obolibrary.org/obo/NCIT_C347,ROS,compound,http://purl.obolibrary.org/obo/CHEBI_26523,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,ROS,compound,http://purl.obolibrary.org/obo/CHEBI_26523,NAD+,compound,http://purl.obolibrary.org/obo/CHEBI_15846,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,ETS2,molecule,http://purl.obolibrary.org/obo/PR_P15036,p16,molecule,http://purl.obolibrary.org/obo/PR_000030011,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,MDM2,molecule,http://purl.obolibrary.org/obo/PR_Q00987,p53,molecule,http://purl.obolibrary.org/obo/PR_P04637,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,CDKs-cyclins,molecule,http://purl.obolibrary.org/obo/GO_0000307,DREAM complex,molecule,http://purl.bioontology.org/ontology/HOIP/HOIP_0060860,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,ROS,compound,http://purl.obolibrary.org/obo/CHEBI_26523,TGF-β,molecule,http://purl.obolibrary.org/obo/PR_P01137,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,Carcinogen,molecule,http://purl.obolibrary.org/obo/NCIT_C347,Tumour suppressor gene,molecule,http://purl.bioontology.org/ontology/HOIP/HOIP_0060872,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,DREAM complex,molecule,http://purl.bioontology.org/ontology/HOIP/HOIP_0060860,Cell-cycle genes,molecule,http://purl.bioontology.org/ontology/HOIP/HOIP_0060858,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,Chemical agents,compound,http://purl.obolibrary.org/obo/CHEBI_59999,ROS,compound,http://purl.obolibrary.org/obo/CHEBI_26523,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,p16,molecule,http://purl.obolibrary.org/obo/PR_000030011,CDK4/6-cyclinD,molecule,http://purl.obolibrary.org/obo/GO_0097128,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,ROS,compound,http://purl.obolibrary.org/obo/CHEBI_26523,ERK,molecule,http://purl.obolibrary.org/obo/PR_P27361,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,ARF,molecule,http://purl.obolibrary.org/obo/PR_Q8N726,MDM2,molecule,http://purl.obolibrary.org/obo/PR_Q00987,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,CDK4/6-cyclinD,molecule,http://purl.obolibrary.org/obo/GO_0097128,Rb-E2F complex,molecule,http://purl.obolibrary.org/obo/GO_0035189,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,NF-kB,molecule,http://purl.obolibrary.org/obo/GO_0035525,IL-6,molecule,http://purl.obolibrary.org/obo/PR_P05231,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,Excessive calorie intake,process,http://purl.obolibrary.org/obo/GO_0002021,ROS,compound,http://purl.obolibrary.org/obo/CHEBI_26523,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,DNA damage,process,http://purl.obolibrary.org/obo/NCIT_C16507,ATM/ATR,molecule,http://purl.obolibrary.org/obo/PR_Q13535,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,NAD+,compound,http://purl.obolibrary.org/obo/CHEBI_15846,Sirtuin 1,molecule,http://purl.obolibrary.org/obo/PR_Q96EB6,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,p90,molecule,http://purl.obolibrary.org/obo/PR_Q15418,c/EBPβ,molecule,http://purl.obolibrary.org/obo/PR_P17676,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,Sirtuin 1,molecule,http://purl.obolibrary.org/obo/PR_Q96EB6,NF-kB,molecule,http://purl.obolibrary.org/obo/GO_0035525,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,Accumulation of damaged mitochondria,process,http://purl.bioontology.org/ontology/HOIP/HOIP_0060849,ROS,compound,http://purl.obolibrary.org/obo/CHEBI_26523,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,CHIK1/CHK2,molecule,http://purl.obolibrary.org/obo/PR_O14757,p53,molecule,http://purl.obolibrary.org/obo/PR_P04637,,,,,,,False Negative
35922662,PMC9362342,"Cellular senescence: the good, the bad and the unknown",Fig1,Mechanisms of cellular senescence and the SASP.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9362342/figure/Fig1/,p16,molecule,http://purl.obolibrary.org/obo/PR_000030011,CDK4/6-cyclinD,molecule,http://purl.obolibrary.org/obo/GO_0097131,,,,,,,False Negative
